scenario,mode,epsilon,seed,policy,H_malicious_hops,delta_undetected_s,delta_total_s,delta_evade_worst_s,floor_composed,floor_composed_worst,floor_autonomy_only,floor_network_only,floor_composed__kinematic_v15,floor_autonomy_only__kinematic_v15,floor_composed__empirical_receiver,floor_autonomy_only__empirical_receiver,floor_composed__empirical_ekf,floor_autonomy_only__empirical_ekf
3,medium,0.25,40,OLSR,2,0.0,248.841,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.25,41,AODV,2,0.0,128.335,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.25,41,DSDV,2,0.0,128.335,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.25,41,DSR,2,0.0,128.335,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.25,41,OLSR,2,0.0,128.335,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.25,42,AODV,2,0.0,7.139,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.25,42,DSDV,2,0.0,7.139,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.25,42,DSR,2,0.0,7.139,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.25,42,OLSR,2,0.0,7.139,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.25,43,AODV,2,0.0,309.097,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.25,43,DSDV,2,0.0,309.097,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.25,43,DSR,2,0.0,309.097,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.25,43,OLSR,2,0.0,309.097,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.25,44,AODV,2,0.0,487.376,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.25,44,DSDV,2,0.0,487.376,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.25,44,DSR,2,0.0,487.376,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.25,44,OLSR,2,0.0,487.376,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.5,37,AODV,2,0.0,427.827,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.5,37,DSDV,2,0.0,427.827,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.5,37,DSR,2,0.0,427.827,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.5,37,OLSR,2,0.0,427.827,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.5,38,AODV,2,0.0,128.562,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.5,38,DSDV,2,0.0,128.562,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.5,38,DSR,2,0.0,128.562,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.5,38,OLSR,2,0.0,128.562,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.5,39,AODV,2,0.0,247.291,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.5,39,DSDV,2,0.0,247.291,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.5,39,DSR,2,0.0,247.291,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.5,39,OLSR,2,0.0,247.291,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.5,40,AODV,2,0.0,248.841,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.5,40,DSDV,2,0.0,248.841,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.5,40,DSR,2,0.0,248.841,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.5,40,OLSR,2,0.0,248.841,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.5,41,AODV,2,0.0,128.335,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.5,41,DSDV,2,0.0,128.335,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.5,41,DSR,2,0.0,128.335,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.5,41,OLSR,2,0.0,128.335,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.5,42,AODV,2,0.0,7.139,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.5,42,DSDV,2,0.0,7.139,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.5,42,DSR,2,0.0,7.139,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.5,42,OLSR,2,0.0,7.139,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.5,43,AODV,2,0.0,309.097,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.5,43,DSDV,2,0.0,309.097,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.5,43,DSR,2,0.0,309.097,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.5,43,OLSR,2,0.0,309.097,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.5,44,AODV,2,0.0,487.376,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.5,44,DSDV,2,0.0,487.376,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.5,44,DSR,2,0.0,487.376,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,0.5,44,OLSR,2,0.0,487.376,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.0,37,AODV,2,0.0,427.827,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.0,37,DSDV,2,0.0,427.827,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.0,37,DSR,2,0.0,427.827,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.0,37,OLSR,2,0.0,427.827,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.0,38,AODV,2,0.0,128.562,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.0,38,DSDV,2,0.0,128.562,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.0,38,DSR,2,0.0,128.562,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.0,38,OLSR,2,0.0,128.562,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.0,39,AODV,2,0.0,247.291,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.0,39,DSDV,2,0.0,247.291,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.0,39,DSR,2,0.0,247.291,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.0,39,OLSR,2,0.0,247.291,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.0,40,AODV,2,0.0,248.841,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.0,40,DSDV,2,0.0,248.841,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.0,40,DSR,2,0.0,248.841,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.0,40,OLSR,2,0.0,248.841,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.0,41,AODV,2,0.0,128.335,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.0,41,DSDV,2,0.0,128.335,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.0,41,DSR,2,0.0,128.335,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.0,41,OLSR,2,0.0,128.335,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.0,42,AODV,2,0.0,7.139,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.0,42,DSDV,2,0.0,7.139,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.0,42,DSR,2,0.0,7.139,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.0,42,OLSR,2,0.0,7.139,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.0,43,AODV,2,0.0,309.097,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.0,43,DSDV,2,0.0,309.097,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.0,43,DSR,2,0.0,309.097,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.0,43,OLSR,2,0.0,309.097,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.0,44,AODV,2,0.0,487.376,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.0,44,DSDV,2,0.0,487.376,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.0,44,DSR,2,0.0,487.376,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.0,44,OLSR,2,0.0,487.376,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.5,37,AODV,2,0.0,427.827,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.5,37,DSDV,2,0.0,427.827,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.5,37,DSR,2,0.0,427.827,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.5,37,OLSR,2,0.0,427.827,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.5,38,AODV,2,0.0,128.562,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.5,38,DSDV,2,0.0,128.562,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.5,38,DSR,2,0.0,128.562,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.5,38,OLSR,2,0.0,128.562,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.5,39,AODV,2,0.0,247.291,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.5,39,DSDV,2,0.0,247.291,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.5,39,DSR,2,0.0,247.291,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.5,39,OLSR,2,0.0,247.291,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.5,40,AODV,2,0.0,248.841,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.5,40,DSDV,2,0.0,248.841,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.5,40,DSR,2,0.0,248.841,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.5,40,OLSR,2,0.0,248.841,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.5,41,AODV,2,0.0,128.335,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.5,41,DSDV,2,0.0,128.335,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.5,41,DSR,2,0.0,128.335,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.5,41,OLSR,2,0.0,128.335,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.5,42,AODV,2,0.0,7.139,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.5,42,DSDV,2,0.0,7.139,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.5,42,DSR,2,0.0,7.139,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.5,42,OLSR,2,0.0,7.139,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.5,43,AODV,2,0.0,309.097,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.5,43,DSDV,2,0.0,309.097,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.5,43,DSR,2,0.0,309.097,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.5,43,OLSR,2,0.0,309.097,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.5,44,AODV,2,0.0,487.376,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.5,44,DSDV,2,0.0,487.376,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.5,44,DSR,2,0.0,487.376,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,1.5,44,OLSR,2,0.0,487.376,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,10.0,37,AODV,2,0.0,427.827,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,10.0,37,DSDV,2,0.0,427.827,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,10.0,37,DSR,2,0.0,427.827,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,10.0,37,OLSR,2,0.0,427.827,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,10.0,38,AODV,2,4.056,128.562,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,medium,10.0,38,DSDV,2,4.056,128.562,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,medium,10.0,38,DSR,2,4.056,128.562,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,medium,10.0,38,OLSR,2,4.056,128.562,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,medium,10.0,39,AODV,2,2.785,247.291,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0
3,medium,10.0,39,DSDV,2,2.785,247.291,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0
3,medium,10.0,39,DSR,2,2.785,247.291,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0
3,medium,10.0,39,OLSR,2,2.785,247.291,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0
3,medium,10.0,40,AODV,2,0.0,248.841,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,10.0,40,DSDV,2,0.0,248.841,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,10.0,40,DSR,2,0.0,248.841,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,10.0,40,OLSR,2,0.0,248.841,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,10.0,41,AODV,2,3.769,128.335,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,medium,10.0,41,DSDV,2,3.769,128.335,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,medium,10.0,41,DSR,2,3.769,128.335,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,medium,10.0,41,OLSR,2,3.769,128.335,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,medium,10.0,42,AODV,2,7.139,7.139,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,medium,10.0,42,DSDV,2,7.139,7.139,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,medium,10.0,42,DSR,2,7.139,7.139,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,medium,10.0,42,OLSR,2,7.139,7.139,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,medium,10.0,43,AODV,2,4.275,309.097,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,medium,10.0,43,DSDV,2,4.275,309.097,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,medium,10.0,43,DSR,2,4.275,309.097,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,medium,10.0,43,OLSR,2,4.275,309.097,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
3,medium,10.0,44,AODV,2,0.0,487.376,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,10.0,44,DSDV,2,0.0,487.376,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,10.0,44,DSR,2,0.0,487.376,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,10.0,44,OLSR,2,0.0,487.376,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,2.0,37,AODV,2,0.0,427.827,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,2.0,37,DSDV,2,0.0,427.827,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,2.0,37,DSR,2,0.0,427.827,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,2.0,37,OLSR,2,0.0,427.827,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,2.0,38,AODV,2,0.0,128.562,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,2.0,38,DSDV,2,0.0,128.562,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,2.0,38,DSR,2,0.0,128.562,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,2.0,38,OLSR,2,0.0,128.562,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,2.0,39,AODV,2,0.0,247.291,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,2.0,39,DSDV,2,0.0,247.291,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,2.0,39,DSR,2,0.0,247.291,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,2.0,39,OLSR,2,0.0,247.291,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,2.0,40,AODV,2,0.0,248.841,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,2.0,40,DSDV,2,0.0,248.841,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,2.0,40,DSR,2,0.0,248.841,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,2.0,40,OLSR,2,0.0,248.841,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,2.0,41,AODV,2,0.0,128.335,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,2.0,41,DSDV,2,0.0,128.335,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,2.0,41,DSR,2,0.0,128.335,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,2.0,41,OLSR,2,0.0,128.335,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,2.0,42,AODV,2,0.0,7.139,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,2.0,42,DSDV,2,0.0,7.139,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,2.0,42,DSR,2,0.0,7.139,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,2.0,42,OLSR,2,0.0,7.139,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,2.0,43,AODV,2,0.0,309.097,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,2.0,43,DSDV,2,0.0,309.097,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,2.0,43,DSR,2,0.0,309.097,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,2.0,43,OLSR,2,0.0,309.097,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,2.0,44,AODV,2,0.0,487.376,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,2.0,44,DSDV,2,0.0,487.376,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,2.0,44,DSR,2,0.0,487.376,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,2.0,44,OLSR,2,0.0,487.376,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,3.0,37,AODV,2,0.0,427.827,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,3.0,37,DSDV,2,0.0,427.827,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,3.0,37,DSR,2,0.0,427.827,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,3.0,37,OLSR,2,0.0,427.827,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,3.0,38,AODV,2,0.0,128.562,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,3.0,38,DSDV,2,0.0,128.562,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,3.0,38,DSR,2,0.0,128.562,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,3.0,38,OLSR,2,0.0,128.562,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,3.0,39,AODV,2,2.785,247.291,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0
3,medium,3.0,39,DSDV,2,2.785,247.291,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0
3,medium,3.0,39,DSR,2,2.785,247.291,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0
3,medium,3.0,39,OLSR,2,2.785,247.291,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0
3,medium,3.0,40,AODV,2,0.0,248.841,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,3.0,40,DSDV,2,0.0,248.841,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,3.0,40,DSR,2,0.0,248.841,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,3.0,40,OLSR,2,0.0,248.841,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,3.0,41,AODV,2,0.0,128.335,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,3.0,41,DSDV,2,0.0,128.335,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,3.0,41,DSR,2,0.0,128.335,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,3.0,41,OLSR,2,0.0,128.335,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,medium,3.0,42,AODV,2,2.573,7.139,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
